Rank,Word,Score,Top 5 Words
1751,admit,2.1249573919204714,"sorel, soler, soree, crone, shoer"
1752,magic,2.124601247458991,"sorel, soler, soree, trone, store"
1753,motif,2.1245208790499337,"slane, saree, saner, crane, snare"
1754,vista,2.1227153367281923,"crone, corey, prole, drole, prone"
1755,blown,2.1226176511306662,"sater, saice, saree, stare, crate"
1756,truss,2.122100784036813,"baile, alone, aline, liane, daine"
1757,crump,2.121955830184055,"saine, slate, slane, salet, stale"
1758,comfy,2.121401187972554,"saine, slate, slane, sater, saree"
1759,filmy,2.1213367542834662,"soare, sater, saree, saner, roate"
1760,floor,2.121253458967516,"saine, saice, saute, stane, sauce"
1761,syrup,2.119086476879353,"coate, toile, baile, alone, aline"
1762,penne,2.118680665835831,"slart, slaty, soily, roast, soral"
1763,fluid,2.1176682506961084,"soare, sater, saree, saner, roate"
1764,exert,2.1167197154867856,"soily, coaly, soapy, slain, shaly"
1765,whelp,2.116576470312545,"saint, roast, saury, stary, roany"
1766,roomy,2.1161051073078947,"saine, slate, slane, saice, salet"
1767,amaze,2.11471708622942,"soily, roist, roily, crost, sonly"
1768,hedge,2.1140351720705843,"slart, saint, slant, slaty, soily"
1769,recur,2.111470117135455,"saint, slant, slaty, soily, salty"
1770,dolly,2.1110457275951093,"saine, sater, saice, saree, saner"
1771,askew,2.11098854359522,"roily, crony, triol, corny, print"
1772,titan,2.1102233098256447,"sorel, soler, soree, shoer, sored"
1773,disco,2.110126128379956,"prate, brane, taler, teary, grate"
1774,array,2.109433726073816,"toile, toise, slice, suite, stole"
1775,omega,2.1090521578073416,"snirt, shirt, suint, surly, shily"
1776,dandy,2.106854151110215,"slier, sorel, soler, soree, toile"
1777,vixen,2.105682462909172,"slart, slaty, roast, soral, solar"
1778,anvil,2.1037078882218685,"soree, store, shoer, torse, sored"
1779,enjoy,2.101561968913409,"slart, sault, shart, stair, trail"
1780,qualm,2.1013859030125133,"soree, trone, trine, store, stire"
1781,local,2.101258438068207,"trine, stire, shier, siree, seity"
1782,ditch,2.1008625795045224,"soare, slane, saree, saner, arose"
1783,murky,2.1002203132455906,"saine, slate, slane, saice, salet"
1784,stood,2.0996379575128072,"raile, crane, raine, ariel, carle"
1785,spool,2.096600786841828,"crate, crane, raine, trace, tiare"
1786,tryst,2.0959653167664465,"baile, alone, aline, liane, daine"
1787,circa,2.095875416649111,"stole, stone, shote, shone, toney"
1788,pinky,2.09550539510248,"soare, slate, sater, saree, salet"
1789,locus,2.0951619738010745,"raine, tiare, irate, prate, brane"
1790,climb,2.0946922219090127,"soare, sater, saree, saner, roate"
1791,eking,2.094412116926548,"slart, slaty, roast, soral, solar"
1792,scuba,2.0938621128961112,"trone, trine, toile, poire, prole"
1793,until,2.0932611926400795,"soare, saree, arose, share, seare"
1794,pinch,2.092393027152875,"soare, slate, sater, saree, salet"
1795,ethos,2.092384613104316,"rainy, lairy, clary, clair, dairy"
1796,ember,2.09165063226268,"saint, slant, slaty, soily, sault"
1797,caddy,2.090935018666289,"slier, sorel, soler, soree, trone"
1798,refer,2.088632966738293,"saint, slant, slaty, soily, sault"
1799,plunk,2.0881241998983158,"soare, sater, saice, saree, roate"
1800,wrung,2.0879474149138204,"slate, saice, salet, stale, coate"
1801,lingo,2.087813480575307,"sater, saree, stare, crate, share"
1802,tutor,2.084675770833808,"saine, slane, saice, shale, slade"
1803,wooly,2.0828460282763315,"saine, sater, saice, saree, saner"
1804,scrub,2.082263434309074,"toile, alone, aline, liane, olate"
1805,humor,2.0810108517162127,"saine, slate, slane, saice, salet"
1806,going,2.0802638951224277,"slate, sater, saree, salet, stare"
1807,bossy,2.078801804670135,"crate, raile, crane, raine, trace"
1808,krill,2.078247720700575,"coate, saute, stane, stoae, soave"
1809,golly,2.078071303618219,"saine, sater, saice, saree, saner"
1810,tying,2.0767975110875296,"soare, saree, arose, share, sorel"
1811,crook,2.07471384281167,"saine, slate, slane, salet, stale"
1812,wacky,2.0725903310045872,"slier, sorel, soler, soree, trone"
1813,cabal,2.070029706508405,"soree, trone, trine, store, stire"
1814,lunch,2.0686318782706623,"soare, sater, saree, roate, stare"
1815,event,2.0682266172602115,"soily, soral, solar, saury, coaly"
1816,enemy,2.0673518536813256,"slart, roast, soral, solar, sault"
1817,hymen,2.066103148354548,"slart, roast, soral, solar, sault"
1818,folly,2.065900763118639,"saine, sater, saice, saree, saner"
1819,clack,2.0657541183850183,"soree, trone, trine, store, stire"
1820,vigor,2.0644678851210347,"slate, slane, salet, stale, saute"
1821,swill,2.0628187182308366,"roate, crate, crane, trace, coate"
1822,waltz,2.061939009623686,"soree, crise, crone, shoer, crine"
1823,blimp,2.0614236969946527,"soare, sater, saree, saner, roate"
1824,pasta,2.060509815522096,"crone, crine, corey, oriel, noire"
1825,gusto,2.060505605710378,"raile, crane, raine, ariel, carle"
1826,offer,2.059526590239749,"saint, slant, slaty, sault, salty"
1827,milky,2.059330849430009,"soare, sater, saree, saner, roate"
1828,coyly,2.0590947943885087,"saine, sater, saree, saner, stare"
1829,bough,2.0590587688765565,"saine, slate, slane, sater, saice"
1830,stump,2.0578696914214643,"raile, crane, raine, ariel, carle"
1831,tabby,2.057395423112205,"slier, sorel, soler, soree, crise"
1832,abhor,2.0569790557651046,"slice, seity, suite, stile, slide"
1833,holly,2.0560926406990894,"saine, sater, saice, saree, saner"
1834,verve,2.0555570651428727,"saint, slant, slaty, soily, sault"
1835,crock,2.053892931143951,"saine, slate, slane, salet, stale"
1836,banjo,2.053539824299933,"slier, stire, crise, slice, siler"
1837,elbow,2.0531271601769854,"saint, saury, stary, shart, stair"
1838,whack,2.053111174672525,"slier, sorel, soler, soree, trone"
1839,flown,2.052063373840466,"sater, saice, saree, stare, crate"
1840,dwarf,2.0515254915791723,"toile, toise, slice, seity, suite"
1841,young,2.0506714422340777,"slate, sater, saice, saree, salet"
1842,cycle,2.0504067040357628,"saint, roast, sonar, shart, stair"
1843,crick,2.0498805577059613,"slate, slane, salet, stale, saute"
1844,leggy,2.049396014003184,"saint, roast, sonar, shart, coast"
1845,windy,2.047585846816052,"soare, slate, sater, saree, salet"
1846,donor,2.046882348208487,"slate, saice, salet, stale, saute"
1847,annoy,2.0466539110991637,"slier, stire, crise, slice, siler"
1848,arrow,2.045963346805738,"slice, seity, suite, stile, shite"
1849,catch,2.045535462333831,"slier, sorel, soler, soree, siler"
1850,cumin,2.0449031041137262,"soare, slate, sater, saree, salet"
1851,ozone,2.043766735935857,"slart, slaty, saury, stary, sault"
1852,brood,2.043494628508351,"saine, slate, slane, saice, salet"
1853,ingot,2.0429058786090493,"saree, share, seare, sared, shale"
1854,wedge,2.041957654079191,"slart, saint, slant, slaty, soily"
1855,smash,2.041173985879701,"trone, trine, toile, crone, crine"
1856,hello,2.040887167441124,"saint, saury, stary, stair, snary"
1857,motor,2.039667355017913,"saine, slane, saice, shale, slade"
1858,radii,2.039630324620537,"stole, stone, sonce, souce, shote"
1859,truth,2.0394418923525577,"saine, slane, saice, slade, soave"
1860,loyal,2.0381056642650104,"trine, stire, crise, crine, shier"
1861,mania,2.0365903022727183,"sorel, soler, soree, store, shoer"
1862,vapid,2.035958653886886,"sorel, soler, soree, trone, store"
1863,crumb,2.034994887331369,"saine, slate, slane, salet, stale"
1864,unfed,2.0344342904109145,"slart, slaty, soily, roast, soral"
1865,dough,2.0336494560628267,"saine, slate, slane, sater, saice"
1866,kneed,2.033143180791008,"slart, slaty, soily, roast, soral"
1867,imbue,2.029727027806816,"slart, slant, slaty, roast, soral"
1868,light,2.0286026906466303,"soare, saree, saner, crane, arose"
1869,taffy,2.028332638100087,"slier, sorel, soler, soree, crise"
1870,fishy,2.027676992434026,"roate, crate, crane, trace, coate"
1871,basis,2.027379212487252,"trone, crone, corey, prole, drole"
1872,mogul,2.027083095298197,"saine, sater, saice, saree, saner"
1873,razor,2.025905664295291,"slice, seity, suite, stile, shite"
1874,macho,2.025255471656332,"slier, trine, stire, siler, siree"
1875,slush,2.024698178510345,"roate, crate, crane, raine, trace"
1876,finch,2.0227565750051597,"soare, slate, sater, saree, salet"
1877,upper,2.02274218164118,"saint, slant, slaty, soily, coast"
1878,toxic,2.0209223862875683,"slane, saree, saner, snare, share"
1879,stoop,2.020565843656514,"raile, crane, raine, ariel, carle"
1880,lyric,2.0205150336152826,"saute, stane, stoae, soave, sated"
1881,unwed,2.019908037736589,"slart, slaty, soily, roast, soral"
1882,vouch,2.0197523489925184,"saine, slate, slane, sater, saree"
1883,skill,2.019471512294243,"roate, crate, crane, trace, coate"
1884,gayly,2.0192295048116016,"soree, trone, trine, store, stire"
1885,flunk,2.0184877477506,"soare, sater, saice, saree, roate"
1886,chess,2.0174391585841804,"roany, ariot, trail, rainy, lairy"
1887,udder,2.0168895304811265,"saint, slant, slaty, soily, coast"
1888,quoth,2.0141335924496118,"saine, slane, saice, saree, saner"
1889,fauna,2.013843228691719,"slier, sorel, soler, soree, toile"
1890,mossy,2.0132164586429377,"crate, raile, crane, raine, trace"
1891,gecko,2.0126931236763848,"slart, saint, slant, slaty, saury"
1892,havoc,2.011952223463582,"slier, trine, stire, siler, siree"
1893,evoke,2.0104030350549933,"slart, saint, slant, slaty, saury"
1894,butch,2.009163999797898,"soare, saine, slane, saree, saner"
1895,unify,2.008093400874196,"soare, slate, sater, saree, salet"
1896,bulky,2.007808302936852,"soare, saine, sater, saice, saree"
1897,loopy,2.0077473781257096,"saine, sater, saice, saree, saner"
1898,emcee,2.007512699185634,"slart, saint, slant, slaty, soily"
1899,toddy,2.007401852265277,"saine, slane, saice, saree, saner"
1900,bliss,2.006353902267662,"roate, crate, crane, trace, coate"
1901,thrum,2.0059721395744226,"saine, slane, saice, slade, soave"
1902,judge,2.005797899489107,"slart, saint, slant, slaty, soily"
1903,spoon,2.0045004754666627,"crate, raile, trace, tiare, ariel"
1904,chill,2.00422865566452,"soare, sater, saree, saner, roate"
1905,axiom,2.004129054032008,"cruet, sleer, sture, cruse, seter"
1906,swung,2.0027616349586985,"roate, crate, raile, trace, coate"
1907,cabby,2.002180674532457,"slier, sorel, soler, soree, trone"
1908,quack,2.001542977728032,"slier, sorel, soler, soree, trone"
1909,cacti,2.000369812509761,"sorel, soler, soree, shoer, sored"
1910,taboo,2.000225673107103,"slier, crise, slice, siler, crine"
1911,dogma,1.998818876450316,"slier, trine, stire, crise, slice"
1912,ethic,1.9978809728543887,"soral, solar, saury, roany, sonar"
1913,pluck,1.997749924616057,"soare, saine, sater, saree, saner"
1914,enema,1.997529773884776,"soily, roist, roily, crost, souly"
1915,index,1.997356963276478,"slart, slaty, roast, soral, solar"
1916,quirk,1.9960178561058577,"slate, slane, salet, stale, coate"
1917,iliac,1.9959308946414411,"soree, trone, store, shoer, torse"
1918,bingo,1.995384562079649,"slate, sater, saree, salet, stare"
1919,swash,1.9943371596230464,"trone, trine, toile, crone, crine"
1920,gawky,1.993913726392578,"slier, sorel, soler, soree, trone"
1921,lying,1.993782213236393,"soare, sater, saree, roate, stare"
1922,mocha,1.9933482340794488,"slier, trine, stire, siler, siree"
1923,jelly,1.992049793753302,"saint, roast, sonar, shart, coast"
1924,honor,1.991929261312467,"slate, saice, salet, stale, saute"
1925,human,1.9894504981876948,"slier, sorel, soler, soree, toile"
1926,lucid,1.9872979048303596,"soare, sater, saree, saner, roate"
1927,flung,1.9872471635420796,"soare, sater, saice, saree, roate"
1928,shyly,1.9864386072369564,"roate, crate, crane, raine, trace"
1929,colon,1.9852359721340247,"sater, saree, stare, raise, arise"
1930,dutch,1.983754686984168,"soare, saine, slane, saree, saner"
1931,robot,1.983399001349676,"saine, slane, saice, shale, slade"
1932,larva,1.9833525716709823,"toise, seity, suite, stone, sonce"
1933,furry,1.9826479192880029,"saine, slate, slane, saice, salet"
1934,billy,1.9822830751784268,"soare, sater, saree, saner, roate"
1935,hatch,1.981955116576335,"slier, sorel, soler, soree, siler"
1936,bushy,1.9811233772038717,"roate, crate, raile, crane, raine"
1937,pushy,1.9802055520613877,"roate, crate, raile, crane, raine"
1938,conic,1.9798052320308983,"slate, sater, saree, salet, stare"
1939,virus,1.979241697676552,"coate, alone, olate, haole, blate"
1940,jetty,1.977355593009544,"soral, solar, sonar, sarin, slain"
1941,bunch,1.976202959775004,"soare, slate, sater, saree, salet"
1942,chunk,1.9754121566009024,"soare, slate, sater, saree, salet"
1943,punch,1.97528513463252,"soare, slate, sater, saree, salet"
1944,witch,1.9738319746171091,"soare, slane, saree, saner, arose"
1945,hurry,1.972839796868453,"saine, slate, slane, saice, salet"
1946,whisk,1.972794524487791,"roate, crate, crane, trace, coate"
1947,annex,1.9721518956695931,"soily, roist, roily, crost, souly"
1948,druid,1.9702773938554188,"slate, slane, salet, stale, coate"
1949,jewel,1.9701066923792048,"saint, roast, saury, stary, roany"
1950,error,1.9700008725334248,"saint, slant, slaty, sault, salty"
1951,dingo,1.9699752492659195,"slate, sater, saree, salet, stare"
1952,teeth,1.969942910642428,"soily, soral, solar, saury, roany"
1953,paddy,1.9697877257567584,"slier, sorel, soler, soree, trone"
1954,avail,1.9696274892447785,"soree, trone, store, crone, shoer"
1955,bitty,1.9675888744346688,"soare, slane, saree, saner, crane"
1956,wispy,1.96706227808346,"roate, crate, crane, trace, coate"
1957,aloof,1.964317424917132,"trine, stire, crise, crine, shier"
1958,snoop,1.964144810147571,"crate, raile, trace, tiare, ariel"
1959,spasm,1.9638433782019604,"trone, trine, toile, crone, crine"
1960,skimp,1.9630366851844785,"roate, crate, crane, trace, coate"
1961,dryly,1.9614106305770675,"saine, saice, coate, saute, stane"
1962,junta,1.96053276600584,"slier, sorel, soler, soree, crise"
1963,moron,1.9574185146757173,"slate, saice, salet, stale, saute"
1964,dilly,1.956873762364697,"soare, sater, saree, saner, roate"
1965,brook,1.9544843750446232,"saine, slate, slane, saice, salet"
1966,shook,1.954103038890783,"crate, raile, crane, raine, trace"
1967,gloss,1.9519825389150325,"crate, crane, raine, trace, tiare"
1968,sassy,1.9512515430999289,"trone, trine, toile, crone, crine"
1969,salsa,1.949578627582258,"trone, trine, crone, crine, corey"
1970,booth,1.9489236332695128,"saine, slane, saice, saree, saner"
1971,minus,1.947288595798213,"roate, crate, trace, coate, orate"
1972,gulch,1.9463121981966267,"soare, saine, sater, saree, saner"
1973,mecca,1.9457292926060197,"soily, roist, roily, sonly, souly"
1974,tweet,1.945408235027629,"soily, soral, solar, saury, roany"
1975,again,1.9438029894444293,"sorel, soler, soree, store, shoer"
1976,ditty,1.942179561620939,"soare, slane, saree, saner, crane"
1977,furor,1.9420974502207855,"saine, slate, slane, saice, salet"
1978,rugby,1.9412093943938813,"saine, slate, slane, saice, salet"
1979,winch,1.940870934594216,"soare, slate, sater, saree, salet"
1980,floss,1.9398119984154527,"crate, crane, raine, trace, tiare"
1981,clump,1.9393699384013705,"soare, saine, sater, saree, saner"
1982,mulch,1.93911058896005,"soare, saine, sater, saree, saner"
1983,rigor,1.93905013141252,"slate, slane, salet, stale, saute"
1984,droop,1.939013201838328,"saine, slate, slane, saice, salet"
1985,award,1.937210031822845,"toile, toise, slice, seity, suite"
1986,issue,1.9368443686858028,"roany, coaly, boart, orant, clart"
1987,howdy,1.9367896927649195,"saine, slate, slane, sater, saice"
1988,guess,1.9360367074960405,"roany, ariot, coaly, trail, rainy"
1989,baggy,1.934257726545825,"slier, sorel, soler, soree, trone"
1990,incur,1.9326803671804829,"slate, salet, stale, shale, stoae"
1991,focus,1.9321787780152169,"raile, raine, tiare, ariel, irate"
1992,picky,1.9311925433520736,"soare, slate, slane, sater, saree"
1993,parka,1.9307633750934583,"toile, toise, slice, seity, suite"
1994,stiff,1.9300586595344016,"crane, carle, brane, carne, blaer"
1995,broom,1.9270558165911928,"saine, slate, slane, saice, salet"
1996,afoot,1.9268047639045067,"slier, crise, slice, siler, crine"
1997,admin,1.9221630120743625,"sorel, soler, soree, store, shoer"
1998,mushy,1.9155380311766743,"roate, crate, raile, crane, raine"
1999,using,1.914971601917557,"roate, crate, trace, coate, orate"
2000,dusky,1.913240738211916,"roate, crate, raile, crane, raine"
2001,filly,1.9117287978882271,"soare, sater, saree, saner, roate"
2002,munch,1.910617613747807,"soare, slate, sater, saree, salet"
2003,funky,1.9087610504344088,"soare, slate, sater, saice, saree"
2004,lucky,1.907431394469861,"soare, saine, sater, saree, saner"
2005,lumpy,1.9058594290558732,"soare, saine, sater, saice, saree"
2006,adapt,1.9047142376109771,"slier, sorel, soler, soree, crise"
2007,kiosk,1.9044505909710017,"crate, crane, trace, caret, prate"
2008,twist,1.9044166863521088,"crane, carle, brane, carne, blaer"
2009,hilly,1.9019206754686773,"soare, sater, saree, saner, roate"
2010,eject,1.901332686370834,"soily, soral, solar, saury, roany"
2011,album,1.9011571554083413,"soree, trone, trine, store, stire"
2012,night,1.901069773400152,"soare, saree, arose, sorel, seare"
2013,swoon,1.9009897985166535,"crate, raile, trace, tiare, ariel"
2014,endow,1.8990667528953304,"slart, slaty, saury, stary, sault"
2015,hunky,1.89895292801486,"soare, slate, sater, saice, saree"
2016,music,1.8974279505597416,"roate, orate, prate, brane, trone"
2017,lilac,1.8974183653525276,"soree, trone, store, shoer, torse"
2018,goody,1.896793014873061,"saine, slate, slane, sater, saice"
2019,axial,1.8952030292192343,"soree, trone, store, crone, shoer"
2020,pixie,1.8947240299149015,"slart, slant, slaty, roast, soral"
2021,level,1.893450807586485,"saint, roast, saury, stary, roany"
2022,debug,1.891299176822232,"slart, saint, slant, slaty, soily"
2023,moody,1.889591405636484,"saine, slate, slane, sater, saice"
2024,pagan,1.8867273211436224,"slier, sorel, soler, soree, toile"
2025,tatty,1.8845104353774256,"slier, sorel, soler, soree, crise"
2026,owing,1.881143610762178,"slate, sater, saree, salet, stare"
2027,lowly,1.881096258063311,"saine, sater, saice, saree, saner"
2028,aging,1.880852584297372,"sorel, soler, soree, store, shoer"
2029,pudgy,1.8802519274420195,"soare, saine, slate, slane, sater"
2030,awash,1.8799841497142211,"trone, trine, toile, crone, crine"
2031,apply,1.8775346505631647,"soree, trone, trine, store, stire"
2032,dying,1.8759439819270052,"soare, slate, sater, saree, salet"
2033,conch,1.8738265073301767,"slate, sater, saree, salet, stare"
2034,excel,1.873807232341453,"saint, roast, saury, stary, roany"
2035,sniff,1.873637626025459,"roate, crate, trace, coate, orate"
2036,musky,1.873064704998449,"roate, crate, raile, crane, raine"
2037,theft,1.871998719618956,"soily, soral, solar, saury, roany"
2038,clock,1.8713070393612663,"saine, sater, saree, saner, stare"
2039,ought,1.8712285209095567,"saine, slane, saice, saree, saner"
2040,might,1.870588426123776,"soare, slane, saree, saner, crane"
2041,proof,1.8692602925842303,"saine, slate, slane, saice, salet"
2042,groom,1.8686720798005725,"saine, slate, slane, saice, salet"
2043,imply,1.8677945805155023,"soare, sater, saree, saner, roate"
2044,width,1.8675630542466652,"soare, slane, saree, saner, crane"
2045,click,1.8672946659232763,"soare, sater, saree, saner, roate"
2046,couch,1.866218614493962,"saine, slate, slane, sater, saree"
2047,fight,1.8656194948607727,"soare, slane, saree, saner, crane"
2048,rumba,1.8652779977255765,"toile, toise, slice, seity, stole"
2049,bully,1.8651751826580725,"soare, saine, sater, saice, saree"
2050,icily,1.8615466539459429,"soare, sater, saree, saner, roate"
2051,blood,1.860908736725667,"saine, sater, saice, saree, saner"
2052,missy,1.8590444934125256,"roate, crate, crane, trace, coate"
2053,amiss,1.8588122297880492,"trone, crone, corey, prole, drole"
2054,husky,1.8582876513158968,"roate, crate, raile, crane, raine"
2055,optic,1.8578578165657915,"slane, saree, saner, snare, share"
2056,avian,1.857169675174805,"sorel, soler, soree, store, shoer"
2057,junto,1.8536920886019623,"saice, saree, slier, raile, raise"
2058,happy,1.851296550406054,"slier, sorel, soler, soree, trone"
2059,input,1.8508810856768056,"soare, saree, arose, share, sorel"
2060,putty,1.84956315677183,"soare, saine, slane, saice, saree"
2061,scoop,1.8493070425356957,"raile, raine, tiare, ariel, irate"
2062,unfit,1.8484748364895176,"soare, saree, arose, share, sorel"
2063,undue,1.8482675774731725,"slart, slaty, soily, roast, soral"
2064,pooch,1.8475440142993609,"saine, slate, slane, sater, saree"
2065,fjord,1.8463163877111972,"saine, slate, slane, saice, salet"
2066,naval,1.8458480053857924,"soree, store, stire, toise, crise"
2067,dully,1.8397658698443424,"soare, saine, sater, saice, saree"
2068,comma,1.838883139027084,"slier, trine, stire, siler, shier"
2069,aglow,1.835790150756757,"trine, stire, crise, crine, shier"
2070,lobby,1.835632210280308,"saine, sater, saice, saree, saner"
2071,chili,1.8352230132270857,"soare, sater, saree, saner, roate"
2072,wryly,1.8343800256896536,"saine, saice, coate, saute, stane"
2073,squib,1.833600673644735,"roate, crate, crane, trace, coate"
2074,folio,1.8333379171656763,"sater, saree, saner, stare, crate"
2075,duchy,1.832066489338699,"soare, saine, slate, slane, sater"
2076,aphid,1.8310727335360812,"sorel, soler, soree, trone, store"
2077,jolly,1.83059250981084,"saine, sater, saice, saree, saner"
2078,willy,1.829843157477284,"soare, sater, saree, saner, roate"
2079,alibi,1.8297240974545887,"soree, trone, store, crone, shoer"
2080,radar,1.8276330271040584,"toile, toise, slice, seity, suite"
2081,expel,1.824991702859148,"saint, roast, saury, stary, roany"
2082,itchy,1.822303897994076,"soare, slane, saree, saner, arose"
2083,spook,1.8203693543383672,"crate, raile, crane, raine, trace"
2084,allay,1.8200634021204447,"soree, trone, trine, store, stire"
2085,skulk,1.8161015572452937,"roate, crate, crane, raine, trace"
2086,rumor,1.81583292202041,"saine, slate, slane, saice, salet"
2087,nutty,1.8153769831634932,"soare, saice, saree, slier, raile"
2088,witty,1.815148956733526,"soare, slane, saree, saner, crane"
2089,rabbi,1.8146601840062584,"stole, stone, sonce, souce, shote"
2090,equip,1.8132760780415351,"slart, slant, slaty, roast, soral"
2091,blurb,1.8122435868684432,"saine, saice, coate, stane, stoae"
2092,cliff,1.811558906514308,"soare, sater, saree, saner, roate"
2093,vinyl,1.8101916579167168,"soare, sater, saree, roate, stare"
2094,fugue,1.8094225298458544,"slart, saint, slant, slaty, soily"
2095,abbot,1.80842217368816,"slier, crise, slice, siler, crine"
2096,gully,1.8067914458674523,"soare, saine, sater, saice, saree"
2097,bunny,1.8063706717824857,"soare, slate, sater, saice, saree"
2098,ionic,1.805761730412577,"slate, sater, saree, salet, stare"
2099,quell,1.8047061980082524,"saint, roast, stary, roany, sonar"
2100,quick,1.80308352526629,"soare, slate, slane, sater, saree"
2101,woody,1.802736833962538,"saine, slate, slane, sater, saice"
2102,fifty,1.7979076538140086,"soare, slane, saree, saner, crane"
2103,opium,1.797141881930086,"slate, slane, sater, saree, saner"
2104,swish,1.7958777071613048,"roate, crate, crane, trace, coate"
2105,fully,1.7946209053678723,"soare, saine, sater, saice, saree"
2106,flood,1.7903544594354668,"saine, sater, saice, saree, saner"
2107,idiot,1.7892472226295255,"slane, saree, saner, crane, snare"
2108,dumpy,1.788021197746486,"soare, saine, slate, slane, sater"
2109,vodka,1.786880855806571,"slier, trine, stire, crise, slice"
2110,rajah,1.7838348882118185,"toile, toise, slice, seity, suite"
2111,wight,1.7837338544498298,"soare, slane, saree, saner, crane"
2112,augur,1.7799920588869496,"toile, toise, slice, seity, stole"
2113,skunk,1.7792043487896394,"roate, crate, raile, trace, coate"
2114,attic,1.7782766572226132,"sorel, soler, soree, shoer, sored"
2115,limit,1.7782282660023654,"soare, saree, saner, crane, arose"
2116,wimpy,1.7780984853794273,"soare, slate, slane, sater, saree"
2117,ficus,1.7780068127848048,"roate, orate, prate, brane, trone"
2118,skull,1.7771882859339143,"roate, crate, crane, raine, trace"
2119,plaza,1.7764645066203717,"soree, trone, trine, store, stire"
2120,karma,1.7764593411658756,"toile, toise, slice, seity, suite"
2121,chaff,1.7761590227691058,"slier, sorel, soler, soree, trone"
2122,goofy,1.7733960747339572,"saine, slate, slane, sater, saice"
2123,bylaw,1.7717931593475695,"soree, trone, trine, store, stire"
2124,limbo,1.7704180675377272,"sater, saree, saner, stare, crate"
2125,knack,1.7665398533772176,"slier, sorel, soler, soree, toile"
2126,ditto,1.7655168044205118,"slane, saree, saner, crane, snare"
2127,kebab,1.764988470225958,"soily, roist, roily, crost, sonly"
2128,scoff,1.762812231851573,"raile, raine, tiare, ariel, irate"
2129,embed,1.7607516327306314,"slart, saint, slant, slaty, soily"
2130,thump,1.760725350774174,"soare, saine, slane, saice, saree"
2131,photo,1.7600554021933323,"saine, slane, saice, saree, saner"
2132,femme,1.7598694352114497,"slart, saint, slant, slaty, soily"
2133,rotor,1.7597123716395575,"saine, slane, saice, shale, slade"
2134,dodgy,1.7596521987717868,"saine, slate, slane, sater, saice"
2135,ruddy,1.7582338419677002,"saine, slate, slane, saice, salet"
2136,check,1.7581504544727475,"slart, saint, slant, slaty, soily"
2137,union,1.7576074175226468,"slate, sater, saree, salet, stare"
2138,allow,1.7565930228523663,"trine, stire, crise, crine, shier"
2139,manga,1.7552296216956798,"slier, sorel, soler, soree, toile"
2140,annul,1.7543406566564692,"soree, store, stire, toise, crise"
2141,comic,1.750176162627903,"slate, slane, sater, saree, saner"
2142,mucky,1.7494171299470067,"soare, saine, slate, slane, sater"
2143,pubic,1.7492957766922637,"soare, slate, slane, sater, saree"
2144,humid,1.7491903689723622,"soare, slate, slane, sater, saree"
2145,tibia,1.74678860374977,"sorel, soler, soree, crone, shoer"
2146,dwell,1.7460606383377335,"saint, roast, saury, stary, roany"
2147,kitty,1.745392179248142,"soare, slane, saree, saner, crane"
2148,bloom,1.744469924808508,"saine, sater, saice, saree, saner"
2149,condo,1.74224645167076,"slate, sater, saree, salet, stare"
2150,nanny,1.7386671818193336,"slier, sorel, soler, soree, toile"
2151,fussy,1.7369676696291685,"roate, crate, raile, crane, raine"
2152,spoof,1.7360630970204587,"crate, raile, crane, raine, trace"
2153,funny,1.7358163944922858,"soare, slate, sater, saice, saree"
2154,hydro,1.7358122926124389,"saine, slate, slane, saice, salet"
2155,plumb,1.731261702639153,"soare, saine, sater, saice, saree"
2156,umbra,1.7287888307618076,"toile, toise, slice, seity, stole"
2157,hussy,1.7271595472096188,"roate, crate, raile, crane, raine"
2158,swoop,1.726796816995792,"crate, raile, crane, raine, trace"
2159,foggy,1.7249555342748648,"saine, slate, slane, sater, saice"
2160,boozy,1.7240100744747968,"saine, slate, slane, sater, saice"
2161,usual,1.7213916518840504,"trone, trine, crone, crine, corey"
2162,ninth,1.7207448703294133,"soare, saree, arose, sorel, seare"
2163,cinch,1.7196545420997655,"soare, slate, sater, saree, salet"
2164,fungi,1.7195380629103854,"soare, slate, sater, saree, salet"
2165,pulpy,1.717577029250701,"soare, saine, sater, saice, saree"
2166,mafia,1.7140709176741051,"sorel, soler, soree, trone, store"
2167,forgo,1.7099745929245742,"saine, slate, slane, saice, salet"
2168,juror,1.7067891969129871,"saine, slate, slane, saice, salet"
2169,chump,1.7055106021944262,"soare, saine, slate, slane, sater"
2170,villa,1.69233841968484,"soree, trone, store, crone, shoer"
2171,hitch,1.689035236365163,"soare, slane, saree, saner, arose"
2172,thigh,1.6878763520029945,"soare, slane, saree, saner, crane"
2173,stuff,1.687775433174073,"raile, crane, raine, ariel, carle"
2174,gloom,1.686086188017888,"saine, sater, saice, saree, saner"
2175,kinky,1.683565673381319,"soare, slate, sater, saree, salet"
2176,vying,1.681230719043698,"soare, slate, sater, saree, salet"
2177,quill,1.6799910732518373,"soare, sater, saree, saner, roate"
2178,biddy,1.6777856706880705,"soare, slate, slane, sater, saree"
2179,thumb,1.673764407921488,"soare, saine, slane, saice, saree"
2180,pupil,1.6721174066204316,"soare, sater, saree, saner, roate"
2181,guava,1.669156598090854,"slier, sorel, soler, soree, trone"
2182,digit,1.6664993515647328,"soare, slane, saree, saner, crane"
